state,fuffer,fuffed,year,polity2,democracy,anocracy,autocracy,govtType,durable,irst,milex,milper,energy,tpop,upop,cinc,c_total,polright,civillib,freedom,population,majpower
United States of America,0,0,1990,10,1,0,0,Democracy,181,89726,289755000,2180,2567218,249907,64116,0.14,5,1,1,1,249440000,1
United States of America,1,0,1990,10,1,0,0,Democracy,181,89726,289755000,2180,2567218,249907,64116,0.14,5,1,1,1,249440000,1
United States of America,0,0,1999,10,1,0,0,Democracy,190,97427,292147000,1490,2986821,276218,70642,0.15,5,1,1,1,278674240,1
United States of America,0,0,1999,10,1,0,0,Democracy,190,97427,292147000,1490,2986821,276218,70642,0.15,5,1,1,1,278674240,1
United States of America,0,0,1999,10,1,0,0,Democracy,190,97427,292147000,1490,2986821,276218,70642,0.15,5,1,1,1,278674240,1
United States of America,0,0,1994,10,1,0,0,Democracy,185,91244,293214000,1710,2983822,260602,66457,0.15,5,1,1,1,261412096,1
United States of America,0,0,1994,10,1,0,0,Democracy,185,91244,293214000,1710,2983822,260602,66457,0.15,5,1,1,1,261412096,1
United States of America,0,0,1994,10,1,0,0,Democracy,185,91244,293214000,1710,2983822,260602,66457,0.15,5,1,1,1,261412096,1
United States of America,0,0,1994,10,1,0,0,Democracy,185,91244,293214000,1710,2983822,260602,66457,0.15,5,1,1,1,261412096,1
United States of America,1,0,1994,10,1,0,0,Democracy,185,91244,293214000,1710,2983822,260602,66457,0.15,5,1,1,1,261412096,1
United States of America,0,1,1989,10,1,0,0,Democracy,180,87722,294880000,2240,2571554,247342,63402,0.15,5,1,1,1,246819008,1
United States of America,0,0,1989,10,1,0,0,Democracy,180,87722,294880000,2240,2571554,247342,63402,0.15,5,1,1,1,246819008,1
United States of America,0,1,1989,10,1,0,0,Democracy,180,87722,294880000,2240,2571554,247342,63402,0.15,5,1,1,1,246819008,1
United States of America,1,0,1993,10,1,0,0,Democracy,184,88793,297600000,1810,2823922,258132,66072,0.16,5,1,1,1,258186992,1
United States of America,0,0,1993,10,1,0,0,Democracy,184,88793,297600000,1810,2823922,258132,66072,0.16,5,1,1,1,258186992,1
United States of America,0,0,1993,10,1,0,0,Democracy,184,88793,297600000,1810,2823922,258132,66072,0.16,5,1,1,1,258186992,1
United States of America,0,0,1993,10,1,0,0,Democracy,184,88793,297600000,1810,2823922,258132,66072,0.16,5,1,1,1,258186992,1
United States of America,1,0,1993,10,1,0,0,Democracy,184,88793,297600000,1810,2823922,258132,66072,0.16,5,1,1,1,258186992,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,1,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,0,2000,10,1,0,0,Democracy,191,101803,303136000,1366,2986683,278357,75342,0.15,5,1,1,1,282224000,1
United States of America,0,1,2001,10,1,0,0,Democracy,192,90104,322365000,1368,2986546,278393,76239,0.15,5,1,1,1,285318016,1
United States of America,1,0,2001,10,1,0,0,Democracy,192,90104,322365000,1368,2986546,278393,76239,0.15,5,1,1,1,285318016,1
United States of America,0,0,2001,10,1,0,0,Democracy,192,90104,322365000,1368,2986546,278393,76239,0.15,5,1,1,1,285318016,1
United States of America,0,0,2001,10,1,0,0,Democracy,192,90104,322365000,1368,2986546,278393,76239,0.15,5,1,1,1,285318016,1
Uzbekistan,0,0,1997,-9,0,0,1,Autocracy,6,379,610000,65,64761,23667,5184,0,5,7,6,6.5,23667000,0
Uzbekistan,0,0,1998,-9,0,0,1,Autocracy,7,351,670000,33,70450,23574,5213,0,5,7,6,6.5,24049000,0
Uzbekistan,1,0,1999,-9,0,0,1,Autocracy,8,344,1230000,33,70474,23942,5243,0,5,7,6,6.5,24407000,0
Uzbekistan,1,0,1999,-9,0,0,1,Autocracy,8,344,1230000,33,70474,23942,5243,0,5,7,6,6.5,24407000,0
Uzbekistan,0,0,2000,-9,0,0,1,Autocracy,9,407,1750000,59,70498,24318,5316,0,5,7,6,6.5,24746000,0
Uzbekistan,0,0,2001,-9,0,0,1,Autocracy,10,433,1764000,52,70521,24320,5390,0,5,7,6,6.5,25068000,0
Venezuela,0,0,1988,9,1,0,0,Democracy,19,3650,647000,73,134501,18157,7150,0,12,1,2,1.5,18424940,0
Venezuela,0,0,1986,9,1,0,0,Democracy,17,3402,817740,71,123233,17791,6745,0,12,1,2,1.5,17542830,0
Venezuela,0,0,1981,9,1,0,0,Democracy,12,1818,907301,55,119450,14313,6356,0,11,1,2,1.5,15523580,0
Venezuela,0,1,1982,9,1,0,0,Democracy,13,2215,1142338,56,117908,15940,7290,0.01,11,1,2,1.5,15940580,0
Venezuela,1,0,1982,9,1,0,0,Democracy,13,2215,1142338,56,117908,15940,7290,0.01,11,1,2,1.5,15940580,0
Venezuela,1,0,1987,9,1,0,0,Democracy,18,3721,1207000,69,119261,18272,6502,0,12,1,2,1.5,17967410,0
Venezuela,1,0,1999,7,1,0,0,Democracy,30,3249,1328000,75,93003,23706,11405,0,12,2,3,2.5,23707000,0
Venezuela,0,0,1999,7,1,0,0,Democracy,30,3249,1328000,75,93003,23706,11405,0,12,2,3,2.5,23707000,0
Venezuela,1,0,1997,8,1,0,0,Democracy,28,3987,1540000,75,91491,22777,12126,0.01,12,2,3,2.5,22777000,0
Venezuela,1,0,1997,8,1,0,0,Democracy,28,3987,1540000,75,91491,22777,12126,0.01,12,2,3,2.5,22777000,0
Venezuela,1,0,1996,8,1,0,0,Democracy,27,3956,796000,75,164318,22311,11366,0.01,12,3,3,3,22311000,0
Venezuela,1,0,1995,8,1,0,0,Democracy,26,3568,882000,75,161184,21844,10654,0.01,12,3,3,3,21844000,0
Venezuela,1,0,1994,8,1,0,0,Democracy,25,3524,932000,75,164052,21177,9987,0.01,12,3,3,3,21377000,0
Venezuela,1,0,2000,7,1,0,0,Democracy,31,3835,1397000,56,92877,24170,11643,0,12,4,4,4,24170000,0
Venezuela,0,0,2000,7,1,0,0,Democracy,31,3835,1397000,56,92877,24170,11643,0,12,4,4,4,24170000,0
Yemen,1,0,1994,-2,0,1,0,Anocracy,1,0,495000,69,5381,14859,1959,0,6,4,5,4.5,14780000,0
Yemen,0,1,1995,-2,0,1,0,Anocracy,2,0,387000,68,7110,15369,2059,0,6,5,6,5.5,15200000,0
Yemen,0,1,1997,-2,0,1,0,Anocracy,4,0,393000,69,6317,16484,2275,0,6,5,6,5.5,16080040,0
Yemen,0,0,1997,-2,0,1,0,Anocracy,4,0,393000,69,6317,16484,2275,0,6,5,6,5.5,16080040,0
Yemen,0,1,1999,-2,0,1,0,Anocracy,6,0,429000,69,6334,17488,2513,0,6,5,6,5.5,17016530,0
Yugoslavia,0,0,1991,-5,0,1,0,Anocracy,37,2200,3490000,169,40050,23931,1954,0,7,5,4,4.5,10496000,0
Yugoslavia,0,0,1991,-5,0,1,0,Anocracy,37,2200,3490000,169,40050,23931,1954,0,7,5,4,4.5,10496000,0
Yugoslavia,0,1,1987,-5,0,1,0,Anocracy,33,4476,2710000,234,56673,23417,4278,0.01,7,6,5,5.5,10345000,0
Yugoslavia,0,0,1980,-5,0,1,0,Anocracy,26,3634,2949019,260,44630,22304,3738,0.01,7,6,5,5.5,9780000,0
Zaire,0,0,1983,-9,0,0,1,Autocracy,17,0,140080,42,10088,29039,6388,0,9,6,7,6.5,29427040,0
Zaire,0,0,1983,-9,0,0,1,Autocracy,17,0,140080,42,10088,29039,6388,0,9,6,7,6.5,29427040,0
Zaire,1,0,1982,-9,0,0,1,Autocracy,16,0,148500,40,9361,28119,6234,0,9,6,6,6,28538600,0
Zaire,0,0,1980,-9,0,0,1,Autocracy,14,0,179076,26,8916,26377,5908,0,9,6,6,6,26908000,0
Zaire,1,0,1980,-9,0,0,1,Autocracy,14,0,179076,26,8916,26377,5908,0,9,6,6,6,26908000,0
Zaire,0,0,1991,-8,0,0,1,Autocracy,25,30,235000,60,13643,36672,7702,0,9,6,6,6,38270520,0
Zaire,0,0,1993,0,0,1,0,Anocracy,0,30,245000,40,14479,42276,8866,0,9,6,5,5.5,40957128,0
Zaire,1,0,1993,0,0,1,0,Anocracy,0,30,245000,40,14479,42276,8866,0,9,6,5,5.5,40957128,0
Zaire,1,0,1987,-9,0,0,1,Autocracy,21,0,46260,53,12123,32461,6877,0,9,7,7,7,33464400,0
Zaire,1,0,1987,-9,0,0,1,Autocracy,21,0,46260,53,12123,32461,6877,0,9,7,7,7,33464400,0
Zaire,1,0,1990,-8,0,0,1,Autocracy,24,30,58662,55,13390,35562,7495,0,9,7,6,6.5,36999000,0
Zaire,0,0,1994,0,0,1,0,Anocracy,0,30,119000,40,14759,43930,9385,0,9,7,6,6.5,42376032,0
Zaire,1,0,1994,0,0,1,0,Anocracy,0,30,119000,40,14759,43930,9385,0,9,7,6,6.5,42376032,0
Zaire,0,1,1996,0,0,1,0,Anocracy,0,30,174000,50,15681,46812,10416,0,9,7,6,6.5,45308672,0
Zaire,0,1,1996,0,0,1,0,Anocracy,0,30,174000,50,15681,46812,10416,0,9,7,6,6.5,45308672,0
Zambia,0,1,1994,6,1,0,0,Democracy,3,0,60000,16,5537,7897,2609,0,8,3,4,3.5,8740720,0
Zambia,0,1,2001,1,0,1,0,Anocracy,5,0,27000,22,1450,9171,3176,0,8,5,4,4.5,10282500,0
Zambia,0,0,1986,-9,0,0,1,Autocracy,14,0,69164,17,4575,6560,2092,0,7,5,5,5,6901040,0
Zambia,0,0,1986,-9,0,0,1,Autocracy,14,0,69164,17,4575,6560,2092,0,7,5,5,5,6901040,0
Zambia,0,0,1987,-9,0,0,1,Autocracy,15,0,71014,17,4858,6720,2152,0,7,5,5,5,7107800,0
Zambia,0,1,1980,-9,0,0,1,Autocracy,8,0,140040,15,4201,5738,1538,0,7,5,5,5,5738000,0
Zambia,0,1,1982,-9,0,0,1,Autocracy,10,0,185000,16,4314,6052,1897,0,7,5,6,5.5,6117120,0
Zambia,0,0,1983,-9,0,0,1,Autocracy,11,0,378665,16,4326,6242,1944,0,7,5,6,5.5,6309060,0
Zambia,0,1,1990,-9,0,0,1,Autocracy,18,0,94990,16,4999,8073,2325,0,8,6,5,5.5,7784000,0
Zimbabwe,0,1,1986,1,0,1,0,Anocracy,3,490,389990,45,6834,8406,1561,0,4,4,6,5,8944420,0
Zimbabwe,0,0,1986,1,0,1,0,Anocracy,3,490,389990,45,6834,8406,1561,0,4,4,6,5,8944420,0
Zimbabwe,0,0,1998,-6,0,0,1,Autocracy,11,212,334000,40,5854,11377,2704,0,4,5,5,5,12153850,0
Zimbabwe,0,0,1988,-6,0,0,1,Autocracy,1,500,460000,45,7680,8878,1748,0,4,5,6,5.5,9603640,0
